rule_id,natural_language_entity,ifc_entity_occurrence,ifc_entity_type,property_set,property_name,required_stage,requirement_type,allowed_values,disallowed_values,flagged_value,severity,enabled
MER_Chiller_ModelLabel_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,ModelLabel,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Chiller_ModelReference_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,ModelReference,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Chiller_NominalHeight_S4,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,NominalHeight,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_NominalLength_S4,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,NominalLength,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_NominalWidth_S4,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,NominalWidth,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_Quantity_S4,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_SerialNumber_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Component,SerialNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Chiller_ServiceLifeDuration_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,ServiceLifeDuration,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_SustainabilityPerformance_S7,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,SustainabilityPerformance,7,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_SystemCategory_S4,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_System,SystemCategory,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_SystemDescription_S4,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_System,SystemDescription,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_SystemName_S4,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_System,SystemName,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_TagNumber_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Component,TagNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Chiller_Uniclass_2015_S4,Chiller,IfcEnergyConversionDevice,IfcChillerType,,Uniclass 2015,4,required,,,,FAIL,True
MER_Chiller_WarrantyDescription_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,WarrantyDescription,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_WarrantyDurationLabor_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,WarrantyDurationLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_WarrantyDurationParts_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,WarrantyDurationParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_WarrantyDurationUnit_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,WarrantyDurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_WarrantyGuarantorLabor_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,WarrantyGuarantorLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_WarrantyGuarantorParts_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Type,WarrantyGuarantorParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_WarrantyStartDate_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_Component,WarrantyStartDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Chiller_kWRatingCooling_S5,Chiller,IfcEnergyConversionDevice,IfcChillerType,COBie_TypeAttributes,kWRatingCooling,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Column_AssetType_S4,Column,IfcColumn,IfcColumnType,COBie_Type,AssetType,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Column_ComponentSpace_S4,Column,IfcColumn,IfcColumnType,COBie_Component,ComponentSpace,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Column_Material_S4,Column,IfcColumn,IfcColumnType,COBie_Type,Material,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Column_NominalLength_S4,Column,IfcColumn,IfcColumnType,COBie_Type,NominalLength,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Column_NominalWidth_S4,Column,IfcColumn,IfcColumnType,COBie_Type,NominalWidth,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Column_Quantity_S4,Column,IfcColumn,IfcColumnType,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Column_Uniclass_2015_S4,Column,IfcColumn,IfcColumnType,,Uniclass 2015,4,required,,,,FAIL,True
MER_Controller_AssetIdentifier_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Component,AssetIdentifier,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_AssetType_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,AssetType,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_BarCode_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Component,BarCode,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Controller_Capacity_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,Capacity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_ComponentSpace_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Component,ComponentSpace,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_DurationUnit_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,DurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_EnergyEfficiency_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,EnergyEfficiency,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_InputEnergy_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,InputEnergy,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_InputFlowrate_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,InputFlowrate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_InputLoad_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,InputLoad,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_InputPressure_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,InputPressure,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_InstallationDate_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Component,InstallationDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_Manufacturer_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,Manufacturer,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_Material_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,Material,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Controller_ModelLabel_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,ModelLabel,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Controller_ModelReference_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,ModelReference,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Controller_NominalHeight_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,NominalHeight,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_NominalLength_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,NominalLength,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_NominalWidth_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,NominalWidth,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_OutputCooling_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,OutputCooling,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_OutputHeating_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,OutputHeating,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_OutputPressureDrop_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,OutputPressureDrop,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_Quantity_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_Range_Frequency_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,Range/Frequency,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_SerialNumber_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Component,SerialNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Controller_ServiceLifeDuration_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,ServiceLifeDuration,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_SustainabilityPerformance_S7,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,SustainabilityPerformance,7,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_SystemCategory_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_System,SystemCategory,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_SystemDescription_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_System,SystemDescription,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_SystemName_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_System,SystemName,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_TagNumber_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Component,TagNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Controller_Uniclass_2015_S4,Controller,IfcDistributionControlElement,IfcControllerType,,Uniclass 2015,4,required,,,,FAIL,True
MER_Controller_Volume_S4,Controller,IfcDistributionControlElement,IfcControllerType,COBie_TypeAttributes,Volume,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_WarrantyDescription_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,WarrantyDescription,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_WarrantyDurationLabor_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,WarrantyDurationLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_WarrantyDurationParts_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,WarrantyDurationParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_WarrantyDurationUnit_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,WarrantyDurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_WarrantyGuarantorLabor_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,WarrantyGuarantorLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_WarrantyGuarantorParts_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Type,WarrantyGuarantorParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Controller_WarrantyStartDate_S5,Controller,IfcDistributionControlElement,IfcControllerType,COBie_Component,WarrantyStartDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Covering_AssetIdentifier_S5,Covering,IfcCovering,IfcCoveringType,COBie_Component,AssetIdentifier,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Covering_AssetType_S4,Covering,IfcCovering,IfcCoveringType,COBie_Type,AssetType,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Covering_BarCode_S5,Covering,IfcCovering,IfcCoveringType,COBie_Component,BarCode,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Covering_ComponentSpace_S4,Covering,IfcCovering,IfcCoveringType,COBie_Component,ComponentSpace,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Covering_Durability_S6,Covering,IfcCovering,IfcCoveringType,COBie_TypeAttributes,Durability,6,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Covering_DurationUnit_S5,Covering,IfcCovering,IfcCoveringType,COBie_Type,DurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Covering_FirePerformance_S6,Covering,IfcCovering,IfcCoveringType,COBie_TypeAttributes,FirePerformance,6,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Covering_InstallationDate_S5,Covering,IfcCovering,IfcCoveringType,COBie_Component,InstallationDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Covering_Manufacturer_S5,Covering,IfcCovering,IfcCoveringType,COBie_Type,Manufacturer,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Covering_Material_S4,Covering,IfcCovering,IfcCoveringType,COBie_Type,Material,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Covering_Material_S5,Covering,IfcCovering,IfcCoveringType,COBie_Type,Material,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Covering_ModelLabel_S5,Covering,IfcCovering,IfcCoveringType,COBie_Type,ModelLabel,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
